12     1   1   2   1  8   20     1.0    -0.1    997.7     3.4   89   0     0     0 1   271   -312  9
12     1   1   2   2  8   80     1.0     0.2    998.0     3.2   84   0     0     0 1   288   -315  9
12     1   1   2   3  8   60     2.0     0.5    998.3     3.0   77   0     0     0 1   289   -316  9
12     1   1   2   4  8   70     1.0     0.4    998.6     2.9   73   0     0     0 1   274   -314  9
12     1   1   2   5  8   70     2.0     0.0    998.8     2.8   74   0     0     0 1   272   -313  9
12     1   1   2   6  8   60     2.0    -0.1    999.1     2.7   72  22     0     0 1   300   -314  9
12     1   1   2   7  8   50     2.0    -0.1    999.4     2.7   71   2     0     0 1   300   -314  9
12     1   1   2   8  8   60     4.0    -0.5   1000.0     2.7   74  -1     0     0 1   298   -312  9
12     1   1   2   9  8   70     3.0    -0.5   1001.1     2.7   73  -1     0    11 1   298   -312  9
12     1   1   2  10  8   70     3.0    -0.3   1002.1     2.6   71  -1     0    44 1   299   -313  9
12     1   1   2  11  7   60     2.0     0.0   1002.8     2.5   67  -1     0    97 1   281   -313  9
12     1   1   2  12  6   60     3.0     0.8   1003.0     2.6   65  -1    81   144 1   270   -316  9
12     1   1   2  13  6   70     4.0     1.5   1003.1     2.6   60  -1    47   136 1   273   -319  9
12     1   1   2  14  6   40     4.0     0.7   1003.5     2.4   60  -1     6    94 1   269   -315  9
12     1   1   2  15  6   40     4.0     0.0   1004.5     2.3   60  -1     0    53 1   241   -310  9
12     1   1   2  16  6   50     3.0    -0.2   1005.4     2.2   60  -1     0    42 1   240   -310  9
12     1   1   2  17  5   40     4.0    -0.7   1006.1     2.2   62  -1     0     0 1   232   -307  9
12     1   1   2  18  5   30     4.0    -0.9   1006.8     2.2   62  -1     0     0 1   235   -306  9
12     1   1   2  19  7   30     3.0    -0.3   1007.6     2.2   59  -1     0     0 1   264   -311  9
12     1   1   2  20  6   40     3.0    -0.6   1008.3     2.2   60  -1     0     0 1   251   -309  9
12     1   1   2  21  4   50     3.0    -1.1   1009.0     2.1   60  -1     0     0 1   234   -305  9
12     1   1   2  22  3   50     3.0    -2.0   1009.5     2.1   63   0     0     0 1   224   -301  9
12     1   1   2  23  2   30     2.0    -2.6   1010.0     2.0   65   0     0     0 1   221   -298  9
12     1   1   2  24  0   30     2.0    -3.1   1010.1     2.0   67   0     0     0 1   218   -296  9
12     1   1   3   1  0  330     2.0    -4.4   1010.3     2.0   72   0     0     0 1   212   -290  9
12     1   1   3   2  0  350     2.0    -5.1   1010.4     2.0   77   0     0     0 1   208   -287  9
12     1   1   3   3  0  340     2.0    -5.7   1010.8     2.0   80   0     0     0 1   205   -284  9
12     1   1   3   4  0  360     1.0    -5.9   1010.8     2.0   81   0     0     0 1   205   -283  9
12     1   1   3   5  1  360     2.0    -6.2   1010.8     2.0   83   0     0     0 1   203   -282  9
12     1   1   3   6  7   20     2.0    -5.6   1011.4     2.0   83   2     0     0 1   254   -288  9
12     1   1   3   7  7   60     2.0    -4.9   1011.4     2.1   79  -1     0     0 1   258   -291  9
12     1   1   3   8  5   10     2.0    -5.0   1011.7     2.1   81  -1     0     0 1   230   -289  9
12     1   1   3   9  6    0     0.0    -4.1   1012.1     2.2   78  -1     0    17 1   246   -294  9
12     1   1   3  10  6   40     2.0    -3.0   1012.5     2.3   75  -1     0    67 1   251   -298  9
12     1   1   3  11  4   60     2.0    -1.6   1012.5     2.4   71  -1   142    83 1   237   -303  9
12     1   1   3  12  1   80     2.0    -0.6   1011.8     2.2   61  -1   119    78 1   230   -307  9
12     1   1   3  13  6    0     0.0    -1.0   1011.2     2.1   61  -1     0   111 1   261   -308  9
12     1   1   3  14  7    0     0.0    -0.6   1010.6     2.1   59  -1     0    94 1   278   -310  9
12     1   1   3  15  8    0     0.0    -0.7   1010.5     2.0   56  -1     0    42 1   297   -311  9
12     1   1   3  16  8  120     2.0    -0.8   1010.5     2.1   60  -1     0    14 1   296   -311  9
12     1   1   3  17  8  130     2.0    -1.2   1010.5     2.2   65  -1     0     0 1   294   -309  9
12     1   1   3  18  8  110     1.0    -1.7   1010.3     2.2   68  -1     0     0 1   292   -307  9
12     1   1   3  19  8  120     1.0    -2.3   1009.9     2.2   70  -1     0     0 1   289   -304  9
12     1   1   3  20  7  150     1.0    -2.2   1010.0     2.2   70  -1     0     0 1   270   -303  9
12     1   1   3  21  7  130     1.0    -3.0   1009.5     2.2   74  -1     0     0 1   267   -300  9
12     1   1   3  22  6  150     2.0    -3.1   1009.3     2.2   74   0     0     0 1   245   -298  9
12     1   1   3  23  6    0     0.0    -4.4   1009.4     2.0   74   0     0     0 1   216   -290  9
12     1   1   3  24  6  110     1.0    -5.4   1009.1     2.0   78   0     0     0 1   211   -286  9
12     1   1   4   1  7  140     0.0    -6.3   1008.8     1.9   81   0     0     0 1   207   -282  9
12     1   1   4   2  8    0     0.0    -7.1   1008.6     1.8   82   0     0     0 1   210   -279  9
12     1   1   4   3  8  130     1.0    -6.7   1008.1     2.0   86   0     0     0 1   211   -281  9
12     1   1   4   4  8  220     1.0    -5.8   1008.1     2.1   84   0     0     0 1   215   -285  9
12     1   1   4   5  8  200     4.0    -4.7   1007.7     2.1   77   0     0     0 1   220   -289  9
12     1   1   4   6  8  190     3.0    -5.3   1007.2     2.0   79   2     0     0 1   275   -291  9
12     1   1   4   7  8  170     3.0    -5.2   1006.7     2.1   81  -1     0     0 1   275   -291  9
12     1   1   4   8  8  170     3.0    -5.0   1006.8     2.2   83  -1     0     0 1   276   -292  9
12     1   1   4   9  8  180     3.0    -4.4   1006.9     2.2   80  -1     0     6 1   279   -295  9
12     1   1   4  10  8  200     4.0    -3.6   1006.9     2.2   77  71     0    22 1   283   -298  9
12     1   1   4  11  8  180     4.0    -3.5   1007.0     2.3   78  71     0    36 1   283   -299  9
12     1   1   4  12  8  180     5.0    -3.8   1006.2     2.5   88  71     0    28 1   282   -297  9
12     1   1   4  13  8  170     4.0    -3.3   1006.0     2.5   83  78     0    28 1   284   -300  9
12     1   1   4  14  8  170     3.0    -3.0   1005.7     2.6   84  78     0    22 1   286   -301  9
12     1   1   4  15  8  200     3.0    -2.3   1005.8     2.6   80  71     0    14 1   289   -304  9
12     1   1   4  16  8  200     3.0    -2.3   1006.3     2.7   86  78     0     3 1   289   -304  9
12     1   1   4  17  8  190     3.0    -1.8   1006.5     2.7   83  78     0     0 1   291   -306  9
12     1   1   4  18  8  190     3.0    -1.5   1006.9     2.7   80  22     0     0 1   293   -308  9
12     1   1   4  19  8  190     3.0    -1.4   1007.1     2.7   81   2     0     0 1   293   -308  9
12     1   1   4  20  8  180     2.0    -1.1   1007.5     2.8   81  -1     0     0 1   295   -310  9
12     1   1   4  21  8  190     2.0    -1.0   1007.7     2.9   82  -1     0     0 1   295   -310  9
12     1   1   4  22  8  210     4.0    -0.7   1008.0     2.9   81   0     0     0 1   284   -310  9
12     1   1   4  23  8  190     3.0    -0.8   1008.2     3.0   83   0     0     0 1   284   -310  9
12     1   1   4  24  8  190     3.0    -0.6   1008.2     3.0   84   0     0     0 1   285   -311  9
12     1   1   5   1  8  170     2.0    -0.4   1008.1     3.0   83  22     0     0 1   286   -312  9
12     1   1   5   2  8  220     3.0    -0.1   1008.1     3.1   82   0     0     0 1   287   -313  9
12     1   1   5   3  7  220     3.0     0.2   1008.2     3.1   81   0     0     0 1   273   -314  9
12     1   1   5   4  8  220     2.0     0.3   1008.1     3.2   82   0     0     0 1   273   -314  9
12     1   1   5   5  8  210     3.0     0.1   1008.1     3.2   83   0     0     0 1   272   -313  9
12     1   1   5   6  8  190     2.0     0.1   1008.1     3.2   85   2     0     0 1   301   -315  9
12     1   1   5   7  8  190     3.0     0.2   1008.3     3.3   85  -1     0     0 1   301   -316  9
12     1   1   5   8  8  180     4.0     0.2   1008.8     3.3   86  22     0     0 1   301   -316  9
12     1   1   5   9  8  160     3.0     0.2   1009.2     3.3   86  -1     0     8 1   301   -316  9
12     1   1   5  10  8  150     3.0     0.6   1009.8     3.4   86   2     0    19 1   303   -317  9
12     1   1   5  11  8  160     3.0     0.8   1010.7     3.4   85  -1     0    25 1   304   -318  9
12     1   1   5  12  8  160     3.0     0.9   1010.5     3.4   86  68     0    28 1   304   -319  9
12     1   1   5  13  8  170     2.0     0.9   1010.5     3.5   87  68     0    22 1   304   -319  9
12     1   1   5  14  8  160     3.0     0.7   1010.1     3.5   89  68     0    19 1   304   -318  9
12     1   1   5  15  8  140     3.0     0.8   1010.6     3.6   90  68     0    17 1   304   -318  9
12     1   1   5  16  8  130     3.0     0.6   1010.7     3.5   90  68     0     3 1   303   -317  9
12     1   1   5  17  8  140     2.0     0.3   1010.9     3.5   91  71     0     0 1   302   -316  9
12     1   1   5  18  8  140     2.0     0.4   1010.8     3.6   92  71     0     0 1   302   -316  9
12     1   1   5  19  8  120     2.0     0.6   1011.1     3.6   92  22     0     0 1   303   -317  9
12     1   1   5  20  8  160     3.0     0.7   1011.2     3.6   92  22     0     0 1   304   -318  9
12     1   1   5  21  8  160     2.0     0.8   1011.4     3.7   92  71     0     0 1   304   -318  9
12     1   1   5  22  8  140     3.0     0.7   1011.7     3.6   92  22     0     0 1   275   -316  9
12     1   1   5  23  8  160     3.0     0.7   1011.5     3.7   93   0     0     0 1   275   -316  9
12     1   1   5  24  8  160     3.0     0.7   1011.2     3.7   94   0     0     0 1   290   -317  9
12     1   1   6   1  8  150     3.0     1.0   1010.9     3.8   94  51     0     0 1   277   -317  9
12     1   1   6   2  8  150     3.0     1.0   1010.7     3.8   94  51     0     0 1   292   -318  9
12     1   1   6   3  8  140     3.0     1.3   1010.6     3.9   94  68     0     0 1   293   -320  9
12     1   1   6   4  8  150     4.0     1.3   1010.6     3.9   94  68     0     0 1   278   -319  9
12     1   1   6   5  8  150     3.0     1.4   1010.3     3.9   94  68     0     0 1   293   -320  9
12     1   1   6   6  8  150     4.0     1.5   1010.1     3.9   93   2     0     0 1   289   -320  9
12     1   1   6   7  8  150     4.0     1.5   1009.8     3.9   92  21     0     0 1   307   -322  9
12     1   1   6   8  8  150     3.0     1.6   1009.9     3.9   92  -1     0     0 1   308   -322  9
12     1   1   6   9  8  160     4.0     2.0   1009.9     4.0   92  20     0    11 1   310   -324  9
12     1   1   6  10  8  160     4.0     2.3   1009.9     4.0   90   2     0    36 1   311   -325  9
12     1   1   6  11  8  160     3.0     2.9   1009.8     4.1   88  60     0    67 1   314   -328  9
12     1   1   6  12  8  160     4.0     3.2   1009.6     4.1   87  60     0    64 1   316   -330  9
12     1   1   6  13  8  150     3.0     3.3   1009.1     4.2   88  61     0    56 1   316   -330  9
12     1   1   6  14  8  140     3.0     3.1   1008.6     4.2   90  61     0    53 1   315   -329  9
12     1   1   6  15  8  150     4.0     3.1   1008.2     4.2   90  61     0    31 1   315   -329  9
12     1   1   6  16  8  150     4.0     2.8   1008.0     4.2   90  61     0     6 1   314   -328  9
12     1   1   6  17  8  160     4.0     2.8   1008.0     4.2   91  63     0     0 1   295   -326  9
12     1   1   6  18  8  160     4.0     2.9   1007.5     4.3   92  63     0     0 1   296   -327  9
12     1   1   6  19  8  180     3.0     2.9   1007.7     4.3   92  60     0     0 1   314   -328  9
12     1   1   6  20  8  160     4.0     2.9   1007.3     4.3   92  61     0     0 1   314   -328  9
12     1   1   6  21  8  140     4.0     2.6   1007.4     4.2   92  21     0     0 1   313   -327  9
12     1   1   6  22  8  140     3.0     2.7   1007.0     4.2   92   0     0     0 1   299   -326  9
12     1   1   6  23  8  140     3.0     2.7   1007.1     4.2   92  20     0     0 1   285   -325  9
12     1   1   6  24  6  130     4.0     2.9   1007.3     4.3   93   0     0     0 1   274   -325  9
12     1   1   7   1  8  150     3.0     3.1   1007.3     4.4   94   0     0     0 1   301   -328  9
12     1   1   7   2  8  150     3.0     3.0   1007.5     4.4   94  21     0     0 1   301   -328  9
12     1   1   7   3  5  140     2.0     3.0   1007.9     4.4   94   0     0     0 1   265   -325  9
12     1   1   7   4  5  160     3.0     3.3   1008.0     4.5   94   0     0     0 1   266   -327  9
12     1   1   7   5  7  160     4.0     3.5   1007.8     4.5   94   0     0     0 1   288   -329  9
12     1   1   7   6  8  140     3.0     3.6   1008.1     4.6   94  -1     0     0 1   318   -332  9
12     1   1   7   7  8  150     3.0     3.5   1008.2     4.5   94   2     0     0 1   317   -331  9
12     1   1   7   8  8  160     3.0     3.4   1008.4     4.5   94  10     0     0 1   317   -331  9
12     1   1   7   9  8  160     3.0     3.5   1008.7     4.5   94  10     0     8 1   317   -331  9
12     1   1   7  10  8  160     2.0     4.0   1009.1     4.7   94  10     0    39 1   320   -334  9
12     1   1   7  11  7  130     3.0     4.6   1009.2     4.9   93  10     0    86 1   304   -335  9
12     1   1   7  12  8  190     3.0     5.0   1009.1     5.0   93  10     0    97 1   325   -338  9
12     1   1   7  13  8  150     3.0     5.7   1008.4     5.1   91  10     0    94 1   329   -342  9
12     1   1   7  14  7  150     2.0     6.0   1007.8     5.1   89  10     0    97 1   312   -342  9
12     1   1   7  15  8  160     3.0     6.0   1007.5     5.1   88  10     0    58 1   330   -343  9
12     1   1   7  16  8  130     2.0     6.1   1007.4     5.2   89  10     0    25 1   331   -344  9
12     1   1   7  17  6  160     2.0     4.7   1007.3     4.7   89  -1     0     0 1   290   -335  9
12     1   1   7  18  8  160     2.0     4.4   1007.0     4.7   91  -1     0     0 1   322   -336  9
12     1   1   7  19  8  160     2.0     3.4   1006.8     4.4   91  -1     0     0 1   317   -331  9
12     1   1   7  20  6  190     1.0     2.1   1006.6     3.9   90  -1     0     0 1   256   -321  9
12     1   1   7  21  7   99     0.0     2.7   1006.7     4.2   91  -1     0     0 1   295   -326  9
12     1   1   7  22  8   99     0.0     3.3   1006.6     4.5   93   0     0     0 1   302   -329  9
12     1   1   7  23  8  150     0.0     3.7   1006.5     4.6   94   0     0     0 1   304   -331  9
12     1   1   7  24  8  200     0.0     3.7   1006.2     4.6   93   0     0     0 1   304   -331  9
12     1   1   8   1  8    0     0.0     3.7   1005.8     4.6   93   0     0     0 1   304   -331  9
12     1   1   8   2  8    0     0.0     2.9   1005.5     4.3   93  10     0     0 1   285   -326  9
12     1   1   8   3  8   50     0.0     0.9   1005.3     3.6   90  10     0     0 1   260   -316  9
12     1   1   8   4  8  360     1.0     0.9   1005.3     3.7   92   0     0     0 1   276   -317  9
12     1   1   8   5  8  290     1.0     1.9   1005.0     4.1   94   0     0     0 1   296   -323  9
12     1   1   8   6  8  160     2.0     2.0   1004.5     4.1   94   2     0     0 1   310   -324  9
12     1   1   8   7  8  170     4.0     2.8   1004.4     4.3   94  -1     0     0 1   314   -328  9
12     1   1   8   8  8  160     5.0     2.4   1003.8     4.2   92  -1     0     0 1   312   -326  9
12     1   1   8   9  8  110     5.0     2.2   1003.5     4.1   92  10     0     6 1   311   -325  9
12     1   1   8  10  8  140     2.0     2.3   1003.4     4.1   92  10     0    25 1   311   -325  9
12     1   1   8  11  8  130     3.0     2.8   1002.9     4.3   92  10     0    61 1   314   -328  9
12     1   1   8  12  8  140     3.0     3.1   1001.6     4.2   89  10     0    67 1   315   -329  9
12     1   1   8  13  8  140     5.0     3.0   1000.4     4.2   89  10     0    61 1   315   -329  9
12     1   1   8  14  8  180     4.0     3.1   1000.2     4.1   87  10     0    44 1   315   -329  9
12     1   1   8  15  8  160     4.0     3.1    999.1     4.1   87  10     0    39 1   315   -329  9
12     1   1   8  16  8  140     3.0     3.3    998.3     4.2   87  10     0    17 1   298   -329  9
12     1   1   8  17  7  190     2.0     2.6    997.3     4.0   87  10     0     0 1   279   -324  9
12     1   1   8  18  8   90     1.0     2.5    996.4     4.0   88  10     0     0 1   312   -326  9
12     1   1   8  19  8  130     1.0     2.5    994.8     4.1   90  21     0     0 1   312   -326  9
12     1   1   8  20  8  230     2.0     3.2    994.8     4.3   90  21     0     0 1   316   -330  9
12     1   1   8  21  8  120     3.0     3.0    994.2     4.3   90  63     0     0 1   315   -329  9
12     1   1   8  22  8  160     4.0     3.8    993.4     4.6   91  21     0     0 1   278   -330  9
12     1   1   8  23  8  170     4.0     4.0    992.6     4.6   91  63     0     0 1   305   -333  9
12     1   1   8  24  8  180     4.0     4.0    993.0     4.6   91  63     0     0 1   305   -333  9
12     1   1   9   1  8  180     4.0     4.2    992.6     4.8   93  61     0     0 1   306   -333  9
12     1   1   9   2  8  160     4.0     3.9    992.5     4.7   92  60     0     0 1   290   -331  9
12     1   1   9   3  8  160     4.0     4.1    992.3     4.8   93  63     0     0 1   306   -333  9
12     1   1   9   4  8  150     3.0     4.0    991.9     4.7   93  61     0     0 1   305   -333  9
12     1   1   9   5  8  160     4.0     4.5    991.6     5.0   94  21     0     0 1   307   -335  9
12     1   1   9   6  8  160     3.0     5.0    991.3     5.1   93   2     0     0 1   325   -338  9
12     1   1   9   7  8  180     4.0     5.4    991.5     5.2   93  63     0     0 1   327   -340  9
12     1   1   9   8  8  190     2.0     5.6    992.1     5.3   93  63     0     0 1   328   -341  9
12     1   1   9   9  8  150     2.0     5.3    992.9     5.2   93  21     0    19 1   327   -340  9
12     1   1   9  10  8  160     1.0     5.7    993.4     5.4   94  61     0    44 1   329   -342  9
12     1   1   9  11  8  180     2.0     6.5    994.0     5.7   94  21     0    47 1   333   -346  9
12     1   1   9  12  7  190     5.0     7.1    993.9     5.8   91  21     0   100 1   303   -347  9
12     1   1   9  13  7  200     3.0     7.6    994.0     5.8   89  21     0    67 1   306   -349  9
12     1   1   9  14  7  190     3.0     7.7    993.6     5.8   88  61     0    92 1   321   -351  9
12     1   1   9  15  7  220     2.0     8.3    993.3     5.5   80  21     0    44 1   324   -354  9
12     1   1   9  16  7  240     3.0     7.7    993.2     5.3   80  21     0    36 1   321   -351  9
12     1   1   9  17  8  250     5.0     8.1    993.7     5.0   74  -1     0     0 1   299   -351  9
12     1   1   9  18  8  250     5.0     6.8    994.1     4.7   77  21     0     0 1   290   -344  9
12     1   1   9  19  7  150     3.0     5.2    994.1     4.6   83   1     0     0 1   283   -336  9
12     1   1   9  20  7  240     5.0     6.5    995.0     4.4   73  -1     0     0 1   279   -342  9
12     1   1   9  21  6  240     4.0     6.3    995.2     4.5   75  -1     0     0 1   276   -341  9
12     1   1   9  22  7  250     3.0     6.5    995.2     4.5   75  25     0     0 1   278   -342  9
12     1   1   9  23  7  230     4.0     6.6    994.9     4.7   77  25     0     0 1   303   -344  9
12     1   1   9  24  7  250     2.0     6.2    995.3     4.7   79  80     0     0 1   301   -342  9
12     1   1  10   1  7  280     4.0     6.1    995.8     4.6   78  25     0     0 1   301   -342  9
12     1   1  10   2  7  260     2.0     3.8    996.2     4.3   87  80     0     0 1   278   -330  9
12     1   1  10   3  7  290     4.0     4.7    997.6     4.4   83  61     0     0 1   294   -335  9
12     1   1  10   4  7  280     5.0     5.0    998.6     4.3   79  21     0     0 1   267   -334  9
12     1   1  10   5  7  270     3.0     5.0    999.5     4.3   79  21     0     0 1   296   -336  9
12     1   1  10   6  8  280     3.0     5.1   1000.6     4.3   78   2     0     0 1   326   -339  9
12     1   1  10   7  8  250     3.0     5.3   1001.3     4.3   77   2     0     0 1   327   -340  9
12     1   1  10   8  8  250     3.0     5.1   1002.3     4.3   78  21     0     0 1   326   -339  9
12     1   1  10   9  7  260     3.0     5.2   1003.5     4.2   77  -1     0     8 1   308   -338  9
12     1   1  10  10  7  260     3.0     5.3   1004.2     4.2   75   2     0    33 1   308   -339  9
12     1   1  10  11  6  250     3.0     5.6   1004.6     4.2   75  -1    94    86 1   295   -339  9
12     1   1  10  12  1  240     3.0     7.3   1004.7     4.3   67  -1   208    69 1   274   -345  9
12     1   1  10  13  4  230     4.0     7.8   1004.9     4.3   65   3   150   117 1   278   -348  9
12     1   1  10  14  6  270     4.0     7.6   1004.9     4.1   64  -1    81   117 1   282   -347  9
12     1   1  10  15  6  240     2.0     6.7   1005.4     4.1   67  -1    44    75 1   275   -343  9
12     1   1  10  16  6  260     2.0     6.1   1005.6     4.0   69  -1     3    19 1   270   -340  9
12     1   1  10  17  7  270     0.0     5.2   1006.5     4.0   73  -1     0     0 1   274   -336  9
12     1   1  10  18  7  150     2.0     3.0   1006.2     3.8   81  -1     0     0 1   256   -325  9
12     1   1  10  19  7  150     2.0     3.4   1006.5     4.1   85  -1     0     0 1   298   -329  9
12     1   1  10  20  7  150     2.0     3.7   1006.3     4.1   84  -1     0     0 1   264   -328  9
12     1   1  10  21  7  160     3.0     3.5   1006.1     4.2   86  -1     0     0 1   258   -327  9
12     1   1  10  22  8  160     3.0     4.1   1005.9     4.3   86   0     0     0 1   291   -332  9
12     1   1  10  23  8  150     3.0     5.0   1005.8     4.5   84   0     0     0 1   296   -336  9
12     1   1  10  24  8  150     4.0     4.7   1005.5     4.7   89   0     0     0 1   308   -336  9
12     1   1  11   1  8  150     3.0     5.0   1004.9     4.9   91   0     0     0 1   310   -337  9
12     1   1  11   2  8  150     3.0     5.3   1004.8     5.1   92  50     0     0 1   297   -338  9
12     1   1  11   3  8  140     3.0     5.2   1004.2     5.1   93   0     0     0 1   297   -337  9
12     1   1  11   4  8  160     4.0     6.0   1003.4     5.4   93   0     0     0 1   300   -341  9
12     1   1  11   5  8  150     4.0     6.8   1002.7     5.5   90   0     0     0 1   318   -346  9
12     1   1  11   6  7  170     4.0     7.0   1002.0     5.6   90   2     0     0 1   317   -347  9
12     1   1  11   7  7  140     5.0     6.7   1001.3     5.5   89   1     0     0 1   316   -346  9
12     1   1  11   8  8  150     5.0     7.0   1000.7     5.5   89  -1     0     0 1   335   -348  9
12     1   1  11   9  8  150     4.0     7.2   1000.2     5.6   89  21     0     8 1   336   -349  9
12     1   1  11  10  8  150     5.0     7.6    999.4     5.6   86  21     0    17 1   338   -351  9
12     1   1  11  11  8  150     5.0     7.7    998.6     5.8   88  21     0    14 1   339   -352  9
12     1   1  11  12  8  150     5.0     8.0    997.1     5.9   88  21     0    25 1   340   -353  9
12     1   1  11  13  8  150     4.0     8.7    995.4     6.1   87  21     0    31 1   344   -357  9
12     1   1  11  14  8  150     5.0     8.9    993.6     6.5   91  63     0    33 1   298   -355  9
12     1   1  11  15  8  190     6.0    10.2    992.3     7.1   91  63     3    14 1   321   -362  9
12     1   1  11  16  8  190     6.0    10.3    991.9     7.2   92  63     0     3 1   312   -362  9
12     1   1  11  17  7  160     4.0    10.3    992.2     7.2   92  21     0     0 1   321   -363  9
12     1   1  11  18  7  260     4.0    11.9    993.2     7.2   82  -1     0     0 1   306   -370  9
12     1   1  11  19  7  250     5.0    11.9    993.4     6.8   77   2     0     0 1   312   -370  9
12     1   1  11  20  7  220     5.0    11.1    993.3     6.7   81  80     0     0 1   326   -367  9
12     1   1  11  21  8  300     3.0     8.1    994.8     5.8   87  61     0     0 1   323   -353  9
12     1   1  11  22  4  170     2.0     6.8    994.2     5.5   89  21     0     0 1   272   -343  9
12     1   1  11  23  7  130     4.0     6.5    993.7     5.5   91   0     0     0 1   272   -342  9
